capture_sec,capture_nanosec,base_in_age_ms,base_compute_ms,true_e2e_ms,output_period_ms,target_valid
1784729024,788128662,126.535,0.803,127.314,56.285,1
1784729024,821476563,151.161,0.647,151.785,57.827,1
1784729024,888171875,129.256,0.784,130.002,44.907,1
1784729024,921519531,158.17,0.683,158.833,62.179,1
1784729024,988216553,147.086,0.614,147.677,55.545,1
1784729025,54915771,115.413,0.584,115.976,35.0,1
1784729025,121614502,114.322,0.649,114.946,65.669,1
1784729025,188312988,110.579,0.788,111.344,63.093,1
1784729025,255010986,114.369,0.632,114.985,70.338,1
1784729025,321708984,112.595,0.581,113.154,64.873,1
1784729025,388406494,110.979,0.683,111.638,65.177,1
1784729025,455104004,118.983,0.574,119.535,74.598,1
1784729025,521801025,113.074,0.595,113.646,60.807,1
1784729025,588497803,112.03,0.624,112.633,65.684,1
1784729025,655194336,115.157,0.814,115.954,70.008,1
1784729025,688542480,128.378,0.778,129.131,46.525,1
1784729025,721890625,140.901,0.616,141.493,45.721,1
1784729025,821934326,119.968,0.657,120.601,79.148,1
1784729025,855282227,127.417,0.766,128.163,40.91,1
1784729025,921977539,127.965,1.057,129.006,67.528,1
1784729025,988718262,131.07,0.592,131.64,69.387,1
1784729026,55505371,118.759,0.636,119.367,54.517,1
1784729026,122294678,111.594,0.818,112.387,59.804,1
1784729026,189086182,114.032,0.586,114.594,69.003,1
1784729026,255879395,112.293,0.99,113.265,65.456,1
1784729026,322674561,111.421,0.659,112.058,65.595,1
1784729026,389471924,114.1,0.763,114.836,69.576,1
1784729026,456271240,111.349,0.721,112.045,64.01,1
1784729026,523072510,110.653,0.574,111.201,65.957,1
1784729026,589875977,114.788,0.658,115.421,71.02,1
1784729026,656681152,110.222,0.634,110.832,62.217,1
1784729026,723488525,109.146,0.708,109.839,65.81,1
1784729026,790297852,118.016,0.592,118.586,75.562,1
1784729026,857109131,124.868,1.58,126.434,74.649,1
1784729026,890515625,147.242,0.799,148.024,55.001,1
1784729026,957328613,129.527,0.751,130.258,49.046,1
1784729026,990685059,150.416,1.497,151.905,54.993,1
1784729027,57397705,136.526,0.953,137.452,52.266,1
1784729027,90753906,160.453,0.777,161.21,57.124,1
1784729027,157466553,139.276,1.199,140.315,45.805,1
1784729027,190822754,162.118,0.982,163.049,56.1,1
1784729027,257535156,143.466,0.591,144.034,47.703,1
1784729027,324247803,118.344,0.549,118.871,41.551,1
1784729027,390960205,113.1,0.622,113.703,61.538,1
1784729027,457672363,111.929,0.556,112.463,65.477,1
1784729027,524384766,116.328,0.6,116.909,71.155,1
1784729027,591097168,120.253,0.646,120.877,70.684,1
1784729027,624453125,127.23,0.746,127.946,40.424,1
1784729027,691165283,112.499,1.354,113.854,52.598,1
1784729027,757877441,111.267,0.745,111.992,64.87,1
1784729027,824589600,125.89,0.623,126.488,81.212,1
1784729027,857945801,146.524,0.982,147.494,54.348,1
1784729027,924657715,126.88,0.731,127.583,46.808,1
1784729027,958013916,133.521,0.876,134.383,40.152,1
1784729028,24726807,145.229,0.639,145.873,78.186,1
1784729028,91439453,128.515,0.569,129.063,49.93,1
1784729028,124795898,143.644,0.757,144.385,48.669,1
1784729028,191508545,127.151,0.827,127.964,50.292,1
1784729028,224864990,134.708,0.61,135.293,40.693,1
1784729028,291577637,130.203,0.716,130.857,62.272,1
1784729028,324934082,158.722,0.59,159.291,61.794,1
1784729028,391646484,132.173,0.684,132.839,40.257,1
1784729028,458359131,120.733,0.704,121.409,55.282,1
1784729028,491715332,131.619,0.847,132.447,44.387,1
1784729028,558427979,113.811,0.702,114.49,48.768,1
1784729028,625140381,110.329,0.58,110.886,63.11,1
1784729028,691852783,112.86,0.917,113.759,69.575,1
1784729028,758564941,110.835,1.411,112.24,65.185,1
1784729028,825277344,122.697,0.618,123.289,77.78,1
1784729028,858633301,136.547,1.164,137.707,47.746,1
1784729028,925345703,116.829,0.585,117.393,46.426,1
1784729028,992058105,120.064,0.596,120.638,69.956,1
1784729029,25414551,124.883,0.701,125.556,38.272,1
1784729029,92127197,118.048,0.575,118.598,59.758,1
1784729029,125483643,126.63,0.661,127.252,41.987,1
1784729029,192196045,115.199,0.574,115.82,55.235,1
1784729029,258908691,111.12,0.556,111.657,62.619,1
1784729029,325621338,112.119,0.67,112.764,67.817,1
1784729029,392333740,119.67,0.748,120.239,74.191,1
1784729029,425689941,123.377,0.965,124.246,37.352,1
1784729029,492402344,111.302,0.638,111.92,54.395,1
1784729029,559114746,110.496,0.568,111.029,65.823,1
1784729029,625827148,117.103,0.574,117.655,73.338,1
1784729029,659183350,123.225,0.922,124.13,39.817,1
1784729029,725895508,112.868,0.56,113.406,56.004,1
1784729029,792607666,111.011,0.607,111.598,64.902,1
1784729029,859319824,139.643,0.805,140.43,95.536,1
1784729029,892676025,158.692,0.85,159.513,52.439,1
1784729029,959388184,123.282,0.929,124.193,31.389,1
1784729030,26100586,124.808,1.361,126.164,68.669,1
1784729030,59456787,132.689,2.758,135.453,42.644,1
1784729030,126169189,119.86,0.583,120.42,51.71,1
1784729030,159525391,141.809,0.645,142.438,55.369,1
1784729030,226237793,130.218,1.035,131.229,55.499,1
1784729030,259593994,142.596,0.878,143.451,45.583,1
1784729030,326306152,116.609,0.552,117.14,40.405,1
1784729030,393018311,115.581,0.981,116.546,66.113,1
1784729030,459730469,113.515,0.696,114.19,64.358,1
1784729030,493086670,129.046,0.756,129.781,48.946,1
1784729030,559798584,114.98,0.559,115.513,52.45,1
1784729030,626510742,110.075,0.59,110.633,61.831,1
1784729030,693222656,118.809,0.645,119.435,75.511,1
1784729030,759934570,110.664,0.633,111.261,58.537,1
1784729030,826646484,118.154,0.619,118.752,74.205,1
1784729030,860002441,138.104,0.634,138.712,53.316,1
1784729030,893358398,161.014,0.633,161.586,56.232,1
1784729030,960070068,140.243,0.717,140.941,46.058,1
1784729031,26782959,127.469,0.735,128.191,53.958,1
1784729031,93495850,118.332,0.727,119.038,57.567,1
1784729031,126852051,131.512,0.586,132.073,46.398,1
1784729031,160208496,141.075,2.221,143.275,44.557,1
1784729031,260277588,111.751,0.758,112.488,69.282,1
1784729031,326989990,112.307,0.573,112.858,67.084,1
1784729031,393702637,113.271,0.588,113.837,67.691,1
1784729031,460415283,110.754,0.645,111.376,64.249,1
1784729031,527127686,110.429,0.684,111.094,66.43,1
1784729031,560483887,127.197,0.865,128.039,50.299,1
1784729031,627196289,113.363,0.602,113.945,52.623,1
1784729031,693908691,110.192,0.667,110.838,63.606,1
1784729031,760620850,109.248,0.649,109.877,65.751,1
1784729031,827333252,118.2,1.456,119.657,76.466,1
1784729031,860689209,132.163,0.783,133.046,46.65,1
1784729031,927401367,116.489,0.573,117.04,50.83,1
1784729031,994114502,112.957,0.676,113.612,63.282,1
1784729032,60828369,116.497,0.993,117.475,70.566,1
1784729032,94185303,130.074,0.682,130.692,46.586,1
1784729032,160898926,140.471,0.77,141.191,77.207,1
1784729032,194255859,165.662,0.668,166.304,58.474,1
1784729032,260969727,147.035,0.594,147.602,48.016,1
1784729032,327683350,120.782,0.649,121.406,40.517,1
1784729032,394397217,118.559,0.632,119.166,64.469,1
1784729032,427753906,145.21,0.742,145.968,60.071,1
1784729032,494467529,114.398,0.591,114.964,35.801,1
1784729032,561181152,111.316,0.557,111.852,63.602,1
1784729032,627894775,111.824,0.664,112.465,67.326,1
1784729032,694608398,118.241,0.584,118.801,73.051,1
1784729032,761321777,126.167,0.781,126.928,74.83,1
1784729032,794678467,153.29,0.58,153.847,60.285,1
1784729032,861392090,136.685,0.713,137.378,50.239,1
1784729032,894748779,151.671,0.685,152.334,48.317,1
1784729032,961462158,127.918,0.906,128.804,43.174,1
1784729033,28174561,115.201,0.574,115.753,53.672,1
1784729033,94886963,112.938,0.713,113.629,64.581,1
1784729033,128243164,130.256,0.747,130.978,50.71,1
1784729033,194955322,115.756,0.635,116.369,52.105,1
1784729033,261667725,115.543,0.808,116.335,66.663,1
1784729033,295023682,143.746,0.845,144.622,61.594,1
1784729033,328379883,166.874,0.784,167.659,56.435,1
1784729033,395092041,155.815,0.56,156.354,55.431,1
1784729033,461804199,138.029,0.828,138.836,49.187,1
1784729033,495160156,160.621,0.628,161.23,55.752,1
1784729033,561872070,129.76,0.809,130.435,35.918,1
1784729033,628583984,117.689,0.646,118.312,54.594,1
1784729033,695295898,109.309,0.575,109.862,58.261,1
1784729033,762007813,121.607,0.689,122.274,79.122,1
1784729033,795363770,146.831,1.002,147.821,58.891,1
1784729033,862075439,122.985,0.589,123.552,42.457,1
1784729033,928787109,120.983,0.626,121.589,64.745,1
1784729033,995500732,113.43,0.563,113.971,59.1,1
1784729034,62215820,118.231,0.641,118.85,71.592,1
1784729034,95573242,124.579,0.598,125.156,39.663,1
1784729034,128930664,156.609,0.637,157.224,65.424,1
1784729034,195645752,130.16,0.733,130.87,40.359,1
1784729034,262360840,119.198,0.549,119.725,55.576,1
1784729034,329075928,110.649,0.567,111.192,58.181,1
1784729034,395790771,111.579,0.888,112.426,67.949,1
1784729034,462505859,112.564,0.577,113.12,67.41,1
1784729034,529220703,112.601,0.608,113.187,66.782,1
1784729034,595935547,112.487,0.565,113.028,66.556,1
1784729034,662650635,116.731,0.574,117.284,70.971,1
1784729034,729365479,110.82,0.642,111.443,60.871,1
1784729034,796080322,111.059,0.658,111.697,66.966,1
1784729034,862795166,125.406,2.197,127.593,82.595,1
1784729034,896152588,144.341,0.7,145.019,50.798,1
1784729034,962867188,119.379,0.682,120.046,41.741,1
1784729034,996223389,131.585,0.642,132.202,45.518,1
1784729035,29579590,150.246,0.562,150.787,51.943,1
1784729035,96291748,123.562,0.612,124.148,40.072,1
1784729035,163003906,118.998,0.637,119.616,62.177,1
1784729035,196359863,147.196,0.857,147.881,61.622,1
1784729035,263072021,118.426,0.58,118.972,37.807,1
1784729035,329783936,115.0,0.561,115.539,63.28,1
1784729035,363139893,128.402,0.63,129.014,46.825,1
1784729035,429851807,120.588,0.806,121.368,59.062,1
1784729035,463207764,130.632,0.675,131.305,43.281,1
1784729035,529919434,116.678,0.76,117.391,52.817,1
1784729035,563275391,133.491,1.0,134.468,50.419,1
1784729035,596631348,151.602,0.662,152.241,51.143,1
1784729035,663343018,124.701,0.744,125.419,39.888,1
1784729035,730054688,119.311,0.896,120.176,61.467,1
1784729035,763410400,147.857,2.451,150.291,63.466,1
