capture_sec,capture_nanosec,stamp_sec,stamp_nanosec,detect_period_ms,count,image_w,image_h,processing_ms,detect_ms,img_ms,worker_call_ms,ipc_overhead_ms,pre_ms,dpu_ms,post_ms,worker_ms,detection_publish_ms,overlay_ms,age_in_ms,frame_age_ms,pick_logic_in_age_ms,pick_logic_compute_ms,pick_logic_out_age_ms,n_candidates,target_valid,target3d_in_age_ms,target3d_compute_ms,target3d_out_age_ms,depth_vs_color_skew_ms,depth_valid,base_in_age_ms,base_compute_ms,true_e2e_ms,output_period_ms,base_target_valid,handoff_det_to_pick_ms,handoff_pick_to_3d_ms,handoff_3d_to_base_ms
1784729011,516140625,1784729011,516140625,65.996,5,848,480,40.676,39.971,1.694,38.278,8.916,8.308,17.18,3.873,29.361,0.701,0.004,41.155,81.858,83.412,0.642,83.981,5,1,85.038,1.945,86.888,39.014,1,88.87,0.567,89.417,65.701,1,1.554,1.057,1.982
1784729011,582732178,1784729011,582732178,63.996,5,848,480,38.793,38.043,1.588,36.455,7.279,8.192,16.912,4.072,29.176,0.746,0.004,40.49,79.262,80.8,0.689,81.416,5,1,82.428,1.958,84.291,38.97,1,86.391,0.638,87.006,64.181,1,1.538,1.012,2.1
1784729011,649320557,1784729011,649320557,67.814,5,848,480,39.259,38.546,1.805,36.741,7.597,8.249,16.978,3.917,29.144,0.71,0.003,41.202,80.488,82.002,0.65,82.58,5,1,83.64,1.955,85.498,38.926,1,87.532,0.572,88.08,67.662,1,1.514,1.06,2.034
1784729011,715906006,1784729011,715906006,66.727,5,848,480,39.218,38.432,1.753,36.679,7.184,8.313,17.001,4.182,29.496,0.782,0.004,41.384,80.634,82.371,0.784,83.077,5,1,84.284,2.128,86.307,38.882,1,88.325,0.611,88.975,67.418,1,1.737,1.207,2.018
1784729011,782488281,1784729011,782488281,66.222,5,848,480,39.575,38.806,1.599,37.207,7.256,8.221,16.881,4.849,29.951,0.765,0.004,40.668,80.273,81.865,0.692,82.481,5,1,83.745,2.512,86.142,38.837,1,88.395,0.643,89.013,66.681,1,1.592,1.264,2.253
1784729011,849067871,1784729011,849067871,70.419,5,848,480,42.607,41.839,2.296,39.543,8.404,9.054,17.457,4.627,31.139,0.765,0.004,41.473,84.107,85.784,0.653,86.364,5,1,87.527,2.156,89.58,-27.742,1,91.471,0.569,92.018,69.586,1,1.677,1.163,1.891
1784729011,915644287,1784729011,915644287,62.313,5,848,480,38.689,37.962,1.737,36.225,7.007,8.312,16.902,4.004,29.218,0.723,0.004,41.129,79.891,81.624,0.877,82.351,5,1,83.513,2.319,85.714,38.763,1,87.819,0.628,88.423,62.98,1,1.733,1.162,2.105
1784729011,982254883,1784729011,982254883,68.389,5,848,480,40.084,39.371,1.71,37.661,7.874,8.426,17.023,4.339,29.787,0.709,0.004,41.515,81.629,83.274,0.765,83.962,5,1,85.037,2.088,87.015,38.747,1,89.034,0.596,89.606,67.795,1,1.645,1.075,2.019
1784729012,48897217,1784729012,48897217,69.292,5,848,480,42.033,41.195,1.731,39.463,7.782,8.998,17.507,5.176,31.681,0.834,0.005,42.215,84.283,86.203,0.822,86.945,5,1,88.32,2.693,90.895,38.704,1,93.571,0.726,94.272,71.305,1,1.92,1.375,2.676
1784729012,115537842,1784729012,115537842,78.91,5,848,480,47.804,46.866,0.869,45.997,10.354,12.135,17.311,6.196,35.642,0.84,0.098,48.811,96.652,98.616,0.854,99.387,5,1,100.895,3.33,104.021,38.66,1,107.583,0.879,108.455,80.798,1,1.964,1.508,3.562
1784729012,148857422,1784729012,148857422,61.12,5,848,480,60.46,59.648,1.792,57.856,23.913,10.119,18.314,5.51,33.943,0.808,0.004,63.847,124.345,126.577,2.418,128.894,5,1,129.25,3.022,132.15,71.936,1,134.666,0.756,135.398,60.286,1,2.232,0.356,2.516
1784729012,215495361,1784729012,215495361,54.908,5,848,480,54.485,53.776,5.559,48.217,17.435,9.308,16.881,4.592,30.782,0.706,0.003,61.164,112.609,114.488,0.979,115.385,5,1,116.848,3.082,119.787,71.891,1,121.798,0.579,122.355,53.601,1,1.879,1.463,2.011
1784729012,282131592,1784729012,282131592,39.773,5,848,480,39.392,38.655,1.415,37.24,6.92,8.494,17.145,4.68,30.32,0.733,0.004,46.317,85.75,87.311,0.755,87.988,5,1,89.194,2.586,91.667,71.847,1,93.797,0.564,94.336,38.618,1,1.561,1.206,2.13
1784729012,348765869,1784729012,348765869,63.431,5,848,480,38.368,37.535,1.563,35.971,6.36,8.167,17.002,4.442,29.611,0.828,0.006,44.153,82.557,84.288,4.537,88.683,5,1,86.653,2.473,89.021,71.803,1,92.22,0.568,92.765,65.063,1,1.731,-2.03,3.199
1784729012,415398438,1784729012,415398438,64.579,5,848,480,38.781,37.93,1.67,36.261,6.529,8.147,17.123,4.462,29.732,0.845,0.006,41.687,80.515,82.257,0.8,82.966,5,1,86.456,2.439,88.784,71.759,1,90.653,0.563,91.194,65.062,1,1.742,3.49,1.869
1784729012,482029053,1784729012,482029053,67.39,5,848,480,39.56,38.755,1.424,37.33,7.064,8.124,16.898,5.245,30.267,0.799,0.006,41.668,81.271,83.149,0.884,83.938,5,1,87.043,2.2,89.135,71.714,1,91.464,0.617,92.045,67.479,1,1.878,3.105,2.329
1784729012,548658203,1784729012,548658203,65.713,5,848,480,38.277,37.514,1.702,35.812,6.48,8.052,16.916,4.364,29.332,0.758,0.006,42.033,80.35,82.344,0.824,83.079,5,1,85.715,1.938,87.558,71.67,1,89.437,0.566,89.98,64.566,1,1.994,2.636,1.879
1784729012,615285400,1784729012,615285400,67.302,5,848,480,38.967,38.104,1.472,36.632,6.649,8.103,16.957,4.922,29.982,0.858,0.006,42.018,81.038,82.921,1.126,83.968,5,1,88.027,2.009,89.944,71.625,1,91.878,0.579,92.435,69.082,1,1.883,4.059,1.934
1784729012,681910645,1784729012,681910645,66.321,5,848,480,38.355,37.481,1.41,36.071,6.749,8.105,16.865,4.353,29.322,0.865,0.008,42.328,80.73,82.471,0.825,83.212,5,1,86.579,2.068,88.548,71.582,1,90.462,0.587,91.027,65.217,1,1.741,3.367,1.914
1784729012,748534424,1784729012,748534424,67.875,5,848,480,38.749,38.025,1.744,36.281,6.84,8.263,16.942,4.237,29.442,0.719,0.004,43.184,82.236,83.903,0.957,84.772,5,1,86.096,1.98,87.978,71.536,1,89.936,0.575,90.476,66.074,1,1.667,1.324,1.958
1784729012,815156250,1784729012,815156250,68.198,5,848,480,40.99,40.095,2.592,37.504,6.705,8.229,16.976,5.593,30.799,0.889,0.006,42.522,83.555,85.183,0.757,85.866,5,1,86.946,2.025,88.863,71.493,1,90.838,0.59,91.404,67.549,1,1.628,1.08,1.975
1784729012,881776367,1784729012,881776367,67.113,5,848,480,41.088,40.264,1.858,38.407,8.038,8.272,17.094,5.002,30.369,0.819,0.005,42.915,84.05,85.899,0.73,86.553,5,1,88.048,2.032,89.978,71.455,1,91.882,0.552,92.411,67.627,1,1.849,1.495,1.904
1784729012,948395508,1784729012,948395508,63.356,5,848,480,38.071,37.266,1.48,35.786,6.447,8.058,16.888,4.393,29.34,0.8,0.005,42.667,80.78,82.595,0.85,83.356,5,1,86.171,1.977,88.053,71.452,1,90.083,0.565,90.611,64.82,1,1.815,2.815,2.03
