capture_sec,capture_nanosec,pick_logic_in_age_ms,pick_logic_compute_ms,pick_logic_out_age_ms,n_candidates,target_valid
1785989077,600459717,90.149,0.964,91.041,5,1
1785989077,667125000,88.233,1.055,89.215,5,1
1785989077,733789551,89.249,1.018,90.195,5,1
1785989077,800453125,89.392,1.103,90.422,5,1
1785989077,867115723,89.74,0.973,90.64,5,1
1785989077,933777832,88.016,1.088,89.029,5,1
1785989078,438721,90.349,6.223,96.454,5,1
1785989078,67099121,113.384,1.77,115.065,5,1
1785989078,100428955,139.206,1.771,140.88,5,1
1785989078,167087891,124.847,1.641,126.394,5,1
1785989078,233746094,125.227,1.486,126.628,5,1
1785989078,300403320,123.858,1.008,124.785,5,1
1785989078,367060547,116.373,2.096,118.21,5,1
1785989078,400410889,122.776,0.955,123.661,5,1
1785989078,500784912,94.967,1.492,96.366,5,1
1785989078,534244873,119.488,1.072,120.484,5,1
1785989078,601166992,95.195,1.138,96.261,5,1
1785989078,668092773,91.734,1.072,92.732,5,1
1785989078,735022217,89.218,1.047,90.19,5,1
1785989078,801954834,87.973,1.038,88.937,5,1
1785989078,868891357,89.338,1.067,90.333,5,1
1785989078,935831055,88.158,1.045,89.13,5,1
1785989078,969302246,125.486,19.478,144.81,5,1
1785989079,36247314,123.675,1.993,125.546,5,1
1785989079,103196045,103.827,2.817,106.55,5,1
1785989079,170148193,122.901,1.297,124.112,5,1
1785989079,237103760,117.718,1.427,119.046,5,1
1785989079,304062988,101.611,1.726,103.231,5,1
1785989079,337543945,122.196,1.175,123.298,5,1
1785989079,404505371,118.789,1.228,119.932,5,1
1785989079,471174316,100.105,1.355,101.375,5,1
1785989079,537842285,93.89,1.008,94.824,5,1
1785989079,604509521,86.953,1.06,87.891,5,1
1785989079,704509033,86.792,1.092,87.81,5,1
1785989079,771174072,86.144,1.456,87.526,5,1
1785989079,837838623,86.465,1.105,87.493,5,1
1785989079,904502197,86.307,1.016,87.251,5,1
1785989079,971164795,89.695,1.155,90.774,5,1
1785989080,4495850,101.27,7.883,109.032,5,1
1785989080,71157471,125.879,3.26,126.98,5,1
1785989080,137818115,152.534,2.078,154.511,5,1
1785989080,237807617,123.911,1.266,125.093,5,1
1785989080,304466309,123.934,1.302,125.159,5,1
1785989080,371124023,117.801,1.49,119.188,5,1
1785989080,437864258,104.843,3.104,107.856,5,1
1785989080,471275635,127.662,1.019,128.608,5,1
1785989080,538098877,117.097,1.064,118.055,5,1
1785989080,604923340,97.532,1.24,98.691,5,1
1785989080,671748779,87.825,1.052,88.805,5,1
1785989080,738575684,87.458,1.034,88.421,5,1
1785989080,805403564,87.264,0.967,88.158,5,1
1785989080,872232422,89.452,1.007,90.387,5,1
1785989080,939062744,86.517,1.016,87.461,5,1
1785989081,5894043,85.696,1.283,86.9,5,1
1785989081,39310059,118.108,27.958,145.933,5,1
1785989081,72726318,168.238,5.695,173.849,5,1
1785989081,172977295,127.19,3.59,130.698,5,1
1785989081,239812500,119.045,1.367,120.339,5,1
1785989081,306648926,116.547,1.733,118.194,5,1
1785989081,373486572,101.256,1.552,102.723,5,1
1785989081,406904541,123.618,1.417,124.935,5,1
1785989081,473561768,113.306,1.459,114.676,5,1
1785989081,540218262,92.53,1.781,94.225,5,1
1785989081,573545898,116.395,1.542,117.85,5,1
1785989081,640200684,89.292,1.151,90.368,5,1
1785989081,706854492,86.634,0.964,87.526,5,1
1785989081,773507324,85.584,1.044,86.522,5,1
1785989081,840158936,87.482,1.024,88.433,5,1
1785989081,906809814,86.936,1.084,87.943,5,1
1785989081,973459473,86.177,1.024,87.13,5,1
1785989082,40107910,85.3,1.184,86.403,5,1
1785989082,73431885,122.747,12.134,134.765,5,1
1785989082,140079102,115.434,1.533,116.883,5,1
1785989082,206725098,92.767,1.255,93.943,5,1
1785989082,240047852,117.667,1.334,118.912,5,1
1785989082,306692383,91.803,1.01,92.739,5,1
1785989082,373335693,90.313,1.024,91.265,5,1
1785989082,439985596,86.483,1.134,87.46,5,1
1785989082,506639648,84.61,1.028,85.567,5,1
1785989082,573292725,87.723,0.958,88.611,5,1
1785989082,639944824,85.128,1.011,86.006,5,1
1785989082,706595703,87.614,0.997,88.537,5,1
1785989082,773245605,87.259,0.963,88.149,5,1
1785989082,839894287,86.396,1.179,87.5,5,1
1785989082,906541992,86.117,1.048,87.093,5,1
1785989082,973188721,87.237,1.128,88.293,5,1
1785989083,39834229,110.067,3.399,113.346,5,1
1785989083,106478760,118.424,26.758,145.068,5,1
1785989083,173122314,123.687,1.36,124.954,5,1
1785989083,239764648,123.844,1.507,125.259,5,1
1785989083,306406006,97.663,1.47,99.05,5,1
1785989083,373046143,94.288,1.036,95.25,5,1
1785989083,439736572,92.434,0.983,93.342,5,1
1785989083,506476563,90.678,1.038,91.642,5,1
1785989083,573218018,89.058,1.026,90.011,5,1
1785989083,639960449,87.544,1.318,88.72,5,1
1785989083,706704102,86.027,1.026,86.982,5,1
1785989083,773448975,95.883,1.231,97.036,5,1
1785989083,840194824,92.815,1.023,93.766,5,1
1785989083,906941895,87.773,0.965,88.663,5,1
1785989083,973690186,85.407,1.089,86.424,5,1
1785989084,40439453,93.283,1.304,94.508,5,1
1785989084,73814697,121.947,1.474,123.34,5,1
1785989084,140565674,128.014,5.995,133.856,5,1
1785989084,207317871,108.641,1.495,110.041,5,1
1785989084,240694580,118.536,1.334,119.781,5,1
1785989084,307448486,92.323,0.958,93.209,5,1
1785989084,374203613,89.923,0.954,90.804,5,1
1785989084,440992676,85.908,0.955,86.791,5,1
1785989084,507816895,86.959,1.033,87.918,5,1
1785989084,574642090,85.584,0.975,86.487,5,1
1785989084,641468262,86.166,1.034,87.127,5,1
1785989084,708295898,85.998,1.106,86.871,5,1
1785989084,775124512,86.946,1.101,87.973,5,1
1785989084,841954346,87.744,1.003,88.674,5,1
1785989084,908785400,83.977,1.018,84.921,5,1
1785989084,975617432,84.522,1.032,85.475,5,1
1785989085,42450928,88.132,1.019,89.08,5,1
1785989085,109285156,92.115,1.162,93.198,5,1
1785989085,176120850,101.788,6.893,108.537,5,1
1785989085,242957520,98.813,1.266,99.996,5,1
1785989085,309795654,90.883,1.015,91.825,5,1
1785989085,376634521,92.565,0.963,93.456,5,1
1785989085,443418701,89.77,0.961,90.659,5,1
1785989085,510227783,84.753,1.033,85.714,5,1
1785989085,577037598,84.018,0.996,84.943,5,1
1785989085,643848389,82.908,1.021,83.858,5,1
1785989085,710660156,83.063,1.032,84.023,5,1
1785989085,777472656,83.284,0.995,84.206,5,1
1785989085,844286133,84.681,1.027,85.636,5,1
1785989085,911100586,84.267,1.018,85.213,5,1
1785989085,977915771,85.432,0.934,86.294,5,1
1785989086,44731934,88.159,3.615,90.557,5,1
1785989086,78140137,122.977,2.065,124.866,5,1
1785989086,144957764,98.774,2.442,101.004,5,1
1785989086,178366699,121.158,5.604,126.629,5,1
1785989086,245185547,119.298,1.69,120.835,5,1
1785989086,312005127,114.781,1.421,116.108,5,1
1785989086,378825684,92.478,1.183,93.585,5,1
1785989086,445646240,90.551,0.948,91.427,5,1
1785989086,512283447,91.552,1.03,92.51,5,1
1785989086,612236572,83.909,1.108,84.943,5,1
1785989086,678870117,82.615,0.969,83.512,5,1
1785989086,745502686,84.038,1.064,85.03,5,1
1785989086,812133545,84.765,0.978,85.671,5,1
1785989086,878763184,85.799,1.156,86.883,5,1
1785989086,945391602,86.742,1.009,87.675,5,1
1785989087,12018555,89.226,1.43,90.563,5,1
1785989087,45331299,116.642,1.645,118.211,5,1
1785989087,145268066,84.432,1.065,85.422,5,1
1785989087,211891113,83.361,1.248,84.533,5,1
1785989087,245201904,112.354,11.358,118.251,5,1
1785989087,311822754,111.006,1.257,112.184,5,1
1785989087,345132568,148.546,1.592,150.028,5,1
1785989087,445061523,102.468,2.733,103.809,5,1
1785989087,478381836,127.504,1.522,128.936,5,1
1785989087,545021484,117.274,1.64,118.798,5,1
1785989087,611659668,91.238,1.088,92.248,5,1
1785989087,678296631,86.774,0.992,87.695,5,1
1785989087,744932129,86.108,0.953,86.989,5,1
1785989087,811566406,86.19,0.962,87.078,5,1
1785989087,878199219,84.266,0.964,85.158,5,1
1785989087,944830811,83.081,0.978,83.988,5,1
1785989088,11461182,85.62,1.189,86.71,5,1
1785989088,78090088,89.934,1.03,90.893,5,1
1785989088,144717529,96.066,3.226,99.211,5,1
1785989088,178031006,121.282,1.219,122.418,5,1
1785989088,244656494,103.271,1.876,105.043,5,1
