wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785813296.778,30,0.2722,0,2,87540,0,731,0.3125,0,0,169400,0,8087,0.2823,140324,0.0907,0,0,59112,0,2947,0.1512,0,2,173168,0,6035,0.0706,0,1,76212,0,3044,0.0,0,2,37480,0,306,0.38,0.5,0.4712,0.5619,0.0,1697520,29359356,6092,1794,1196,1783,1783,1784,1785,854,1797,597,716,1197,1803,1250,0,857,859,857,1800,600,0,714,856,1797,1794,854,857,849,31987,32889,31319,15,1412,5016,7090000,0,56972,100798,41348,105310,53735,26019,0,1,0,12236,80330
1785813297.773,31,0.2895,0,2,87540,0,731,0.3194,0,0,169400,0,8362,0.2396,140324,0.0699,0,0,59112,0,3019,0.1797,0,1,174892,0,6147,0.0499,0,2,76212,0,3086,0.0,0,2,37480,0,306,0.3777,0.4545,0.5806,0.4783,0.0,1696696,29359356,6092,1795,1201,1784,1785,1784,1785,856,1799,597,717,1202,1801,1249,0,856,855,860,1798,600,0,715,854,1795,1795,849,858,854,32484,31598,31661,15,1408,5016,7070000,0,,,,,,,0,1,0,12469,
1785813298.811,32,0.2817,0,2,87540,0,731,0.3302,0,0,169548,0,8592,0.2914,140324,0.0777,0,0,59112,0,3097,0.1748,0,0,172692,0,6305,0.0777,0,2,76212,0,3123,0.0,0,2,37480,0,306,0.3683,0.49,0.534,0.451,0.0,1698320,29359356,6092,1795,1196,1783,1784,1784,1785,856,1798,597,717,1198,1802,1249,0,859,860,860,1800,600,1,714,856,1798,1795,858,857,861,33028,32251,31614,15,1306,5017,6550000,0,,,,,,,0,2,0,12857,
1785813299.801,33,0.2931,0,2,87540,0,731,0.3335,0,0,170600,0,8826,0.2829,140324,0.0808,0,2,59112,0,3130,0.1718,0,0,174004,0,6449,0.0808,0,1,76212,0,3179,0.0,0,2,37480,0,306,0.3792,0.5104,0.551,0.4632,0.0,1695440,29359356,6248,1794,1195,1783,1784,1784,1785,854,1797,598,718,1199,1799,1251,0,858,862,854,1799,600,0,714,857,1796,1792,851,857,858,32873,33355,31863,15,1375,5017,6900000,0,,,,,,,0,0,0,13094,
1785813300.792,34,0.272,0,2,87540,0,731,0.3426,0,1,169388,0,9042,0.2922,140324,0.0907,0,0,59112,0,3196,0.1511,0,1,174004,0,6552,0.0705,0,2,76212,0,3236,0.0,0,2,37480,0,306,0.3734,0.5052,0.3958,0.5979,0.0,1695972,29359356,6248,1794,1193,1783,1783,1783,1784,855,1798,596,717,1199,1800,1250,0,858,860,859,1798,599,0,713,857,1796,1792,855,857,857,32966,33277,32329,15,1265,5016,6680000,0,,,,,,,0,0,0,13458,
1785813301.78,35,0.2732,0,2,87540,0,731,0.3237,0,0,169388,0,9266,0.2934,140324,0.0809,0,1,59112,0,3247,0.1821,0,0,174004,0,6781,0.0708,0,2,76212,0,3285,0.0,0,2,37480,0,306,0.3775,0.505,0.6019,0.4216,0.0,1696272,29359356,6248,1795,1206,1784,1785,1784,1785,854,1798,596,718,1199,1800,1250,1,858,860,860,1799,599,0,708,855,1796,1792,853,857,853,33728,33541,31676,15,1672,5016,8620000,0,56972,100902,41404,106170,53783,26019,0,2,0,13807,80330
1785813302.822,36,0.2875,0,2,87540,0,731,0.3258,0,0,169380,0,9544,0.2683,140324,0.0862,0,1,59112,0,3356,0.1533,0,1,172452,0,6876,0.0767,0,0,76212,0,3375,0.0,0,2,37480,0,306,0.3892,0.5053,0.6042,0.4421,0.0,1697844,29359356,6260,1794,1192,1782,1783,1783,1783,853,1796,597,719,1190,1800,1250,1,856,858,850,1797,600,0,711,856,1797,1792,857,857,858,31179,31738,32609,15,1543,5016,7740000,0,,,,,,,0,1,0,14132,
1785813303.8,37,0.2968,0,2,87540,0,731,0.348,0,0,169644,0,9809,0.2968,140324,0.0819,0,1,59112,0,3432,0.1638,0,2,172452,0,7004,0.0819,0,0,76212,0,3441,0.0,0,2,37480,0,306,0.388,0.5368,0.5521,0.4681,0.0,1697008,29359356,6260,1794,1199,1783,1784,1783,1784,854,1798,597,717,1196,1801,1250,0,858,857,860,1797,600,0,715,856,1800,1795,859,857,861,33168,32391,31443,15,1272,5016,6380000,0,,,,,,,0,0,0,14424,
1785813304.774,38,0.2763,0,2,87540,0,731,0.307,0,0,169644,0,9991,0.266,140324,0.0716,0,0,59112,0,3488,0.1433,0,2,172452,0,7076,0.0614,0,2,76212,0,3505,0.0102,0,2,37480,0,306,0.3508,0.4632,0.5361,0.4167,0.0,1698448,29359356,6260,1795,1198,1784,1784,1783,1785,856,1798,597,718,1199,1800,1249,0,858,866,860,1798,600,0,716,856,1794,1794,853,858,854,32282,33386,31707,15,1733,5016,8700000,0,,,,,,,0,2,0,14760,
1785813305.822,39,0.292,0,2,87540,0,731,0.3407,0,0,169516,0,10215,0.2725,140324,0.0876,0,1,59112,0,3526,0.1752,0,0,173240,0,7272,0.0681,0,1,76212,0,3552,0.0097,0,2,37480,0,306,0.3906,0.5636,0.5,0.4951,0.0,1696348,29359356,6260,1795,1195,1783,1784,1784,1784,856,1799,598,716,1203,1799,1251,0,858,854,861,1798,599,0,716,856,1798,1794,855,857,858,30868,33790,32018,15,1592,5016,7990000,0,,,,,,,0,0,0,15030,
