wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785989061.216,21,0.3741,0,2,93024,0,1290,0.3933,0,1,170380,0,10640,0.3166,140524,0.1055,0,0,59064,0,5418,0.2878,0,1,183240,0,10610,0.0863,0,1,76696,0,5462,0.0,0,2,37728,0,601,0.509,0.6526,0.6531,0.7273,0.0,1824400,29359100,884,1793,1194,1782,1783,1782,1783,855,1798,596,719,1195,1800,1250,1,859,841,844,1798,600,0,715,855,1794,1793,840,841,838,30557,31692,30899,15,1175,5016,5890000,0,,,,,,,0,0,0,11914,
1785989062.168,22,0.3546,0,2,93024,0,1290,0.3546,0,1,170600,0,10987,0.3039,140524,0.1013,0,2,59064,0,5581,0.2837,0,2,184556,0,10972,0.0912,0,1,76696,0,5620,0.0,0,2,37728,0,601,0.5428,0.7283,0.7097,0.7527,0.0,1821916,29359100,884,1794,1187,1782,1782,1782,1783,855,1796,596,713,1197,1800,1252,0,857,843,842,1798,599,0,714,855,1794,1792,837,841,831,31210,30619,30604,15,1176,5016,5900000,0,,,,,,,0,2,0,12798,
1785989063.25,23,0.3911,0,2,93024,0,1290,0.4212,0,2,171668,0,11435,0.351,140524,0.1103,0,1,59064,0,5756,0.3109,0,2,183276,0,11433,0.1003,0,0,76696,0,5844,0.0,0,2,37728,0,601,0.5176,0.6762,0.6887,0.7103,0.0,1823984,29359100,928,1793,1193,1782,1782,1781,1783,855,1797,597,718,1198,1800,1250,0,857,842,841,1798,599,0,715,855,1797,1791,840,841,839,31241,30713,31334,15,1171,5016,6380000,0,,,,,,,0,0,0,13590,
1785989064.168,24,0.3458,0,2,93024,0,1290,0.356,0,0,169548,0,11753,0.2848,140524,0.0915,0,1,59064,0,5873,0.2441,0,1,183276,0,11732,0.0814,0,0,76696,0,6038,0.0,0,2,37728,0,601,0.4918,0.6966,0.5667,0.7222,0.0,1825020,29359100,928,1795,1199,1783,1784,1783,1785,854,1796,597,715,1197,1800,1249,0,859,845,838,1798,600,0,715,855,1796,1787,842,841,843,32282,31723,31614,15,1358,5016,6810000,0,,,,,,,0,0,0,14280,
1785989065.158,25,0.3519,0,2,93024,0,1290,0.3519,0,1,169372,0,12148,0.2815,140524,0.0905,0,2,59064,0,5977,0.2915,0,0,186176,0,12141,0.0905,0,2,76696,0,6206,0.0,0,2,37728,0,601,0.4874,0.6422,0.5888,0.7321,0.0,1822056,29359100,928,1793,1195,1782,1783,1782,1783,854,1795,597,717,1203,1800,1251,0,857,842,841,1795,599,0,716,856,1794,1791,843,840,841,32096,31567,31536,15,1238,5016,6220000,0,62582,100690,41256,117889,53793,26031,0,1,0,14817,80265
1785989066.135,26,0.3522,0,2,93024,0,1290,0.3421,0,2,169444,0,12458,0.2918,140524,0.0906,0,2,59064,0,6111,0.2616,0,0,184920,0,12490,0.0805,0,2,76696,0,6350,0.0,0,2,37728,0,601,0.4866,0.5926,0.631,0.7176,0.0,1822976,29359100,864,1793,1204,1782,1783,1783,1783,854,1798,596,716,1196,1802,1250,0,858,844,839,1799,600,0,714,856,1795,1793,840,841,835,30915,31412,30215,15,1248,5016,6260000,0,,,,,,,0,2,0,15420,
1785989067.155,27,0.3762,0,2,93024,0,1290,0.3465,0,1,169424,0,12843,0.2871,140524,0.0792,0,0,59064,0,6230,0.2574,0,2,184920,0,12784,0.0693,0,1,76696,0,6475,0.0099,0,2,37728,0,601,0.47,0.5859,0.59,0.7228,0.0,1824112,29359100,1028,1793,1198,1782,1782,1782,1783,854,1796,597,716,1199,1800,1248,0,857,844,841,1799,600,0,715,855,1796,1793,841,841,836,31707,31179,30635,15,1226,5016,6150000,0,,,,,,,0,2,0,15916,
1785989068.186,28,0.3776,0,2,93024,0,1290,0.3776,0,0,169384,0,13266,0.2882,140524,0.0994,0,0,59064,0,6411,0.2782,0,2,183336,0,13106,0.0894,0,1,76696,0,6654,0.0,0,2,37728,0,601,0.4778,0.66,0.5941,0.6569,0.0,1826236,29359100,1272,1794,1198,1783,1783,1782,1784,854,1796,598,716,1196,1799,1250,0,857,845,841,1796,600,0,716,856,1796,1792,842,840,840,31396,32360,31148,15,1542,5015,7740000,0,,,,,,,0,1,0,16444,
1785989069.135,29,0.3348,0,2,93024,0,1290,0.3551,0,0,169424,0,13579,0.3246,140524,0.1116,0,0,59064,0,6598,0.2942,0,2,183860,0,13528,0.0913,0,0,76696,0,6847,0.0,0,2,37728,0,601,0.5335,0.6957,0.6522,0.8,0.0,1824672,29359100,1348,1794,1198,1782,1783,1782,1783,853,1798,596,718,1195,1799,1252,0,858,841,839,1795,600,0,716,856,1797,1792,842,840,839,31583,32329,30339,15,1251,5016,6280000,0,,,,,,,0,0,0,17487,
1785989070.195,30,0.3754,0,2,93024,0,1290,0.3754,0,0,169480,0,13920,0.3561,140524,0.1059,0,1,59064,0,6789,0.3176,0,2,184632,0,13914,0.0962,0,1,76696,0,7015,0.0,0,2,37728,0,601,0.512,0.6549,0.6726,0.7368,0.0,1822956,29359100,1348,1793,1201,1782,1782,1782,1783,855,1795,597,715,1198,1799,1249,0,858,842,844,1798,600,0,716,855,1794,1790,840,841,838,30992,32391,30526,15,1206,5016,6050000,0,62582,100812,41307,116349,53849,26031,0,1,0,18449,80265
