wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785988060.984,32,0.3657,0,2,92828,0,1593,0.425,0,2,169356,0,8307,0.3558,140196,0.0988,0,1,58840,0,3188,0.3064,0,2,182828,0,11366,0.089,0,1,76332,0,4764,0.0,0,1,37748,0,404,0.5038,0.6837,0.6633,0.6667,0.0,1883404,29359100,2628,1793,1199,1783,1782,1782,1782,855,1795,596,717,1197,1801,1251,0,859,843,838,1797,599,0,713,855,1795,1791,837,840,834,33184,31785,31257,15,1218,5015,6110000,0,,,,,,,0,2,0,10664,
1785988062.012,33,0.3859,0,2,92828,0,1593,0.3661,0,1,168228,0,8484,0.3859,140196,0.1385,0,0,58840,0,3380,0.3166,0,1,182828,0,11681,0.1187,0,0,76332,0,4955,0.0,0,1,37748,0,404,0.5012,0.63,0.68,0.6961,0.0,1884672,29359100,2628,1793,1199,1783,1783,1783,1783,855,1794,596,714,1198,1799,1251,0,857,842,844,1795,599,0,713,857,1796,1790,837,841,841,31474,31707,31661,15,1246,5016,6080000,0,,,,,,,0,0,0,11394,
1785988062.989,34,0.3438,0,2,92828,0,1593,0.4044,0,0,169564,0,8687,0.3337,140196,0.1112,0,1,58996,0,3489,0.3033,0,2,182044,0,12062,0.1011,0,1,76332,0,5049,0.0,0,1,37748,0,404,0.4883,0.6211,0.6735,0.6771,0.0,1884140,29359100,2628,1794,1200,1782,1783,1782,1783,854,1796,597,717,1196,1800,1250,0,858,842,834,1798,600,0,717,856,1795,1792,840,841,840,32220,31723,30044,15,1317,5015,6610000,0,,,,,,,0,1,0,12036,
1785988063.985,35,0.3639,0,2,92828,0,1593,0.3639,0,0,168412,0,8913,0.3442,140196,0.1082,0,0,58996,0,3684,0.3049,0,1,183628,0,12402,0.0983,0,0,76332,0,5116,0.0,0,1,37748,0,404,0.513,0.6762,0.6887,0.6916,0.0,1881648,29359100,2628,1793,1199,1782,1783,1782,1783,854,1798,596,718,1199,1801,1250,0,857,841,839,1796,599,0,714,856,1796,1792,839,841,840,30604,30759,31179,15,1273,5015,6380000,0,62473,100570,41314,115997,53789,25945,0,1,0,12967,80320
1785988064.955,36,0.3642,0,2,92828,0,1593,0.385,0,1,169640,0,9080,0.3433,140196,0.1144,0,0,58996,0,3802,0.2809,0,0,183628,0,12765,0.0832,0,2,76332,0,5212,0.0,0,1,37748,0,404,0.4902,0.6136,0.6966,0.6517,0.0,1881504,29359100,2628,1793,1199,1782,1783,1782,1783,854,1796,597,715,1195,1800,1250,0,858,841,838,1801,599,0,714,855,1795,1790,840,840,837,31070,30324,30588,15,1705,5015,8550000,0,,,,,,,0,1,0,13498,
1785988065.959,37,0.3696,0,2,92828,0,1593,0.3596,0,0,169696,0,9324,0.3496,140196,0.1199,0,2,58996,0,3919,0.2997,0,2,183684,0,13106,0.0999,0,1,76332,0,5290,0.0,0,1,37748,0,404,0.485,0.6224,0.65,0.6869,0.0,1881852,29359100,2628,1793,1199,1782,1783,1782,1783,854,1796,597,717,1197,1797,1250,0,857,841,840,1796,599,0,715,857,1795,1792,841,841,840,30479,31692,30775,15,1268,5015,6360000,0,,,,,,,0,0,0,14135,
1785988066.957,38,0.3488,0,2,92828,0,1593,0.4086,0,1,168516,0,9557,0.3787,140196,0.1096,0,0,58996,0,4036,0.3089,0,0,183684,0,13554,0.1196,0,1,76332,0,5462,0.0,0,1,37748,0,404,0.5153,0.6804,0.6768,0.7041,0.0,1883000,29359100,2628,1794,1206,1783,1783,1783,1784,856,1797,598,715,1196,1799,1250,0,858,842,839,1799,600,0,713,856,1798,1792,840,840,837,31490,31303,30542,15,1252,5016,6290000,0,,,,,,,0,0,0,14916,
1785988067.953,39,0.3709,0,2,92828,0,1593,0.3509,0,1,168452,0,9755,0.3709,140196,0.1203,0,0,58996,0,4196,0.3008,0,2,182116,0,13899,0.1103,0,1,76332,0,5582,0.0,0,1,37748,0,404,0.4962,0.6465,0.6768,0.6667,0.0,1884764,29359100,2628,1792,1195,1781,1781,1780,1782,855,1793,596,716,1199,1802,1252,1,858,845,837,1797,600,0,714,857,1795,1790,841,840,832,31257,30635,31319,15,1833,5013,9200000,0,,,,,,,0,2,0,15669,
1785988068.982,40,0.3805,0,2,93756,0,1593,0.4106,0,2,169784,0,10047,0.3505,140196,0.1102,0,0,58996,0,4354,0.3204,0,1,183700,0,14156,0.1102,0,0,76528,0,5750,0.0,0,1,37748,0,404,0.5195,0.6449,0.7207,0.7117,0.0,1881184,29359100,2628,1793,1198,1782,1782,1782,1783,853,1798,596,716,1197,1798,1249,0,856,840,843,1796,599,0,715,857,1798,1791,840,841,839,30526,31723,29360,15,1402,5016,7040000,0,63665,101898,41374,116069,53853,25945,0,0,0,16326,80320
1785988069.975,41,0.35,0,2,93756,0,1593,0.39,0,2,169612,0,10367,0.34,140196,0.11,0,1,58996,0,4511,0.28,0,2,183700,0,14474,0.1,0,0,76528,0,5864,0.0,0,1,37748,0,404,0.5027,0.6923,0.6813,0.6517,0.0,1881824,29359100,3124,1794,1198,1783,1784,1783,1784,852,1795,597,716,1195,1798,1251,0,857,842,840,1799,599,0,715,857,1794,1791,839,841,838,30915,31972,31272,15,1278,5016,6420000,0,,,,,,,0,1,0,16965,
1785988070.99,42,0.3548,0,2,93756,0,1593,0.3931,0,0,169628,0,10626,0.326,140196,0.1055,0,1,58996,0,4586,0.2972,0,0,182960,0,14736,0.0959,0,1,76528,0,6044,0.0,0,1,37748,0,404,0.5024,0.6937,0.6364,0.6667,0.0,1882468,29359100,3300,1794,1194,1783,1784,1783,1784,853,1795,596,717,1192,1798,1250,0,858,844,840,1798,599,0,714,856,1797,1793,841,840,840,31707,31832,31008,15,1260,5016,6350000,0,,,,,,,0,0,0,17541,
