stamp_sec,stamp_nanosec,count,image_w,image_h,processing_ms,detect_ms,img_ms,worker_call_ms,ipc_overhead_ms,pre_ms,dpu_ms,post_ms,worker_ms,detection_publish_ms,overlay_ms,age_in_ms,frame_age_ms
1782120724,444225586,1,848,480,83.436,82.703,5.77,76.933,8.666,38.739,12.327,17.201,68.266,0.73,0.004,235.186,318.567
1782120724,477520996,1,848,480,86.955,86.154,2.069,84.085,9.778,36.782,12.556,24.969,74.307,0.797,0.005,305.314,392.244
1782120724,610672852,1,848,480,80.697,79.975,1.817,78.157,9.186,39.225,12.795,16.951,68.971,0.719,0.004,275.113,355.806
1782120724,710593018,1,848,480,90.609,89.833,1.54,88.293,13.611,36.867,12.056,25.759,74.682,0.772,0.004,267.896,358.505
1782120724,810509033,1,848,480,77.82,77.104,0.875,76.229,8.476,38.873,12.266,16.614,67.754,0.712,0.004,277.878,355.7
1782120724,877117432,1,848,480,97.786,96.978,9.079,87.898,11.682,37.058,12.855,26.304,76.217,0.804,0.004,306.024,403.793
1782120725,10328857,1,848,480,92.913,92.148,1.232,90.915,11.233,48.313,12.122,19.247,79.683,0.759,0.006,281.301,374.241
1782120725,76931885,1,848,480,104.38,103.633,1.134,102.499,12.337,53.674,13.284,23.205,90.162,0.743,0.004,319.265,423.639
1782120725,243431396,1,848,480,94.048,93.307,7.567,85.741,11.657,37.756,12.662,23.665,74.083,0.737,0.004,272.672,366.594
1782120725,476511719,0,848,480,75.958,75.3,1.647,73.653,6.733,37.091,12.052,17.777,66.92,0.651,0.006,269.14,345.098
1782120725,676278564,1,848,480,81.788,80.949,1.499,79.45,10.077,39.184,12.137,18.052,69.373,0.834,0.004,200.14,281.926
1782120725,876107178,1,848,480,101.527,100.723,0.931,99.792,9.562,50.472,12.89,26.869,90.23,0.799,0.005,93.276,194.813
1782120725,942713135,1,848,480,83.383,82.661,1.457,81.204,13.325,38.579,12.393,16.907,67.879,0.718,0.004,144.361,227.734
1782120725,976015381,1,848,480,81.825,81.073,1.03,80.043,7.446,38.875,15.276,18.446,72.597,0.748,0.004,221.08,302.897
1782120726,42618408,1,848,480,78.976,77.668,0.975,76.693,7.476,39.995,12.091,17.13,69.217,1.301,0.008,248.565,327.917
1782120726,75919434,1,848,480,113.476,111.927,4.654,107.273,17.452,49.721,12.875,27.225,89.821,1.541,0.008,315.791,429.285
1782120726,209118408,1,848,480,94.561,93.348,4.556,88.792,14.704,45.034,12.095,16.959,74.088,1.207,0.006,311.999,406.601
1782120726,275715332,1,848,480,99.715,98.807,1.514,97.293,10.223,48.898,13.722,24.451,87.071,0.904,0.004,355.792,455.382
1782120726,442199463,1,848,480,93.302,91.889,1.037,90.852,10.624,39.04,12.39,28.799,80.228,1.386,0.026,305.722,399.252
1782120726,575378906,0,848,480,84.758,83.752,1.19,82.562,9.626,43.363,12.448,17.124,72.936,1.002,0.004,282.017,366.781
1782120726,641965332,1,848,480,92.6,91.597,1.28,90.317,8.803,50.544,13.116,17.854,81.515,0.999,0.004,317.978,410.553
1782120726,841711426,1,848,480,96.976,96.217,1.12,95.097,8.249,50.96,12.892,22.995,86.847,0.755,0.005,259.829,356.8
1782120726,908288818,1,848,480,85.264,84.263,5.877,78.386,9.946,38.072,12.916,17.451,68.44,0.997,0.004,313.393,398.777
1782120727,41437256,1,848,480,89.95,89.165,1.19,87.975,9.348,39.007,12.28,27.341,78.628,0.78,0.005,279.812,369.756
1782120727,174576660,1,848,480,96.562,95.872,1.064,94.808,7.591,52.391,12.865,21.961,87.217,0.686,0.005,257.866,371.446
