wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785992148.436,24,0.3609,0,0,93932,0,1542,0.3316,0,1,169684,0,9125,0.3024,137972,0.117,0,0,59012,0,4917,0.2829,0,1,184128,0,13758,0.117,0,2,76724,0,6983,0.0,0,0,37704,0,283,0.5013,0.6495,0.6768,0.6869,0.0,1760592,29359100,2892,1793,1197,1783,1783,1782,1783,855,1796,597,712,1203,1800,1251,0,857,841,839,1798,600,0,713,856,1794,1792,841,841,839,32547,32951,31769,15,1278,5016,6410000,0,,,,,,,0,1,0,7825,
1785992149.427,25,0.3698,0,0,93932,0,1542,0.4108,0,1,169824,0,9575,0.3287,137972,0.1438,0,0,59012,0,5192,0.3492,0,2,186340,0,14313,0.113,0,0,76724,0,7160,0.0,0,0,37704,0,283,0.5714,0.7477,0.7719,0.7719,0.0,1757140,29359100,2576,1794,1197,1782,1785,1784,1785,854,1797,597,716,1199,1801,1250,0,857,843,839,1795,600,0,714,855,1799,1790,840,841,839,32749,32345,31428,15,1416,5015,7110000,0,63158,100261,41276,117899,53866,26003,0,1,0,8417,77026
1785992150.433,26,0.3709,0,0,93932,0,1542,0.3319,0,1,171060,0,9850,0.2928,137972,0.1074,0,1,59012,0,5409,0.2733,0,2,186340,0,14629,0.0879,0,0,76724,0,7338,0.0,0,0,37704,0,283,0.4941,0.6506,0.619,0.7143,0.0,1757060,29359100,2404,1793,1183,1783,1783,1782,1783,856,1797,597,716,1199,1802,1252,0,857,841,844,1798,600,0,716,855,1800,1793,844,841,841,31909,32873,31769,15,1243,5016,6240000,0,,,,,,,0,2,0,8982,
1785992151.436,27,0.3582,0,0,93932,0,1542,0.3682,0,1,168744,0,10184,0.2985,137972,0.1194,0,0,59012,0,5610,0.2985,0,0,184964,0,15065,0.0995,0,1,76932,0,7497,0.0,0,0,37704,0,283,0.5102,0.6804,0.6224,0.7576,0.0,1760628,29359100,2872,1794,1197,1782,1782,1782,1783,853,1796,597,716,1198,1800,1250,0,859,842,844,1797,600,0,716,856,1798,1790,841,840,840,33075,31847,32655,15,1151,5016,5770000,0,,,,,,,0,1,0,9585,
1785992152.439,28,0.362,0,0,94552,0,1542,0.3318,0,2,168956,0,10454,0.3117,137972,0.1207,0,2,59012,0,5799,0.3117,0,2,185488,0,15481,0.1106,0,1,76932,0,7696,0.0,0,0,37704,0,283,0.4886,0.6701,0.5816,0.7071,0.0,1759688,29359100,2872,1793,1199,1782,1783,1782,1783,855,1796,597,718,1195,1800,1249,0,858,845,842,1800,600,0,716,855,1795,1792,840,840,843,32220,31163,31754,15,1165,5016,5780000,0,,,,,,,0,1,0,10209,
1785992153.447,29,0.3663,0,0,94552,0,1542,0.3861,0,1,169880,0,10780,0.3168,137972,0.1188,0,0,59012,0,5965,0.2871,0,2,186280,0,15908,0.1089,0,0,76932,0,7904,0.0,0,0,37704,0,283,0.5201,0.6289,0.7129,0.74,0.0,1757824,29359100,2756,1794,1194,1783,1783,1783,1784,855,1796,596,720,1200,1801,1248,0,857,839,842,1798,599,0,712,856,1797,1794,843,841,837,31645,33308,32422,15,1828,5013,9170000,0,,,,,,,0,1,0,10841,
1785992154.488,30,0.3889,0,0,94552,0,1542,0.4288,0,0,171044,0,11171,0.3391,137972,0.1296,0,2,59248,0,6191,0.359,0,2,185524,0,16301,0.1197,0,1,76932,0,8136,0.0,0,0,37704,0,283,0.5553,0.7611,0.6991,0.7719,0.0087,1756664,29359100,2836,1794,1198,1783,1784,1783,1784,854,1799,597,712,1197,1799,1249,0,857,841,840,1796,599,0,714,856,1795,1793,840,841,837,31583,31552,31878,15,1215,5016,6090000,0,63954,101589,41340,117163,53930,26003,0,1,0,11560,77030
1785992155.447,31,0.3579,0,0,94552,0,1542,0.3579,0,1,169964,0,11546,0.2784,137972,0.0994,0,0,59248,0,6381,0.2784,0,2,185524,0,16691,0.0895,0,1,76932,0,8258,0.0,0,0,37704,0,283,0.5339,0.7024,0.6867,0.7619,0.0,1757364,29359100,2916,1794,1198,1782,1783,1783,1783,854,1797,597,716,1200,1799,1249,0,860,841,841,1796,600,0,714,856,1799,1793,838,841,835,33215,34085,32733,15,1256,5016,6300000,0,,,,,,,0,1,0,12150,
1785992156.404,32,0.3571,0,0,94552,0,1542,0.3781,0,1,171208,0,11914,0.3151,137972,0.1155,0,0,59248,0,6578,0.3046,0,2,184756,0,17051,0.105,0,1,76932,0,8418,0.0,0,0,37704,0,283,0.5079,0.6316,0.6702,0.7368,0.0,1756440,29359100,2636,1794,1207,1782,1783,1783,1784,855,1796,597,719,1193,1801,1250,0,859,842,838,1797,599,0,716,856,1799,1792,841,841,838,33572,31785,31023,15,1220,5015,6120000,0,,,,,,,0,2,0,12724,
1785992157.417,33,0.3639,0,0,94552,0,1542,0.3639,0,0,168972,0,12379,0.3049,137972,0.1279,0,2,59248,0,6815,0.2754,0,2,184756,0,17372,0.0885,0,0,76932,0,8639,0.0098,0,0,37704,0,283,0.505,0.6392,0.6768,0.72,0.0,1758916,29359100,2816,1794,1197,1784,1783,1783,1784,853,1798,597,715,1197,1799,1250,0,857,842,835,1799,599,0,715,855,1795,1792,844,840,838,32655,32624,31303,15,1205,5016,6540000,0,,,,,,,0,0,0,13501,
