wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785492559.395,21,0.9334,0,1,108772,0,2483,0.2208,0,1,168788,0,9303,0.2208,140224,0.0803,0,1,58864,0,3911,0.1305,0,2,164536,0,8636,0.0703,0,2,75616,0,4448,0.0,0,0,38436,0,675,0.5125,0.9451,0.4494,0.6517,0.0,762228,28463868,56440,1794,1205,1783,1783,1783,1784,855,1796,596,716,1195,1802,1252,0,859,863,860,1800,600,0,716,856,1796,1792,855,857,855,31179,32764,30604,15,1382,5015,6930000,0,,,,,,,0,1,0,5348,
1785492560.405,22,0.9079,0,1,108772,0,2483,0.1932,0,2,168788,0,9402,0.2318,140224,0.058,0,1,58864,0,4026,0.1545,0,0,164536,0,8852,0.058,0,0,75616,0,4504,0.0,0,0,38436,0,675,0.5138,0.7172,0.5455,0.8119,0.0,761604,28463868,55944,1794,1197,1782,1783,1782,1783,854,1798,597,716,1199,1799,1250,0,859,857,854,1802,600,0,715,857,1797,1791,855,857,847,31039,31443,31070,15,1293,5015,6490000,0,,,,,,,0,0,0,5825,
1785492561.389,23,0.9145,0,1,108772,0,2483,0.2235,0,1,168788,0,9504,0.2439,140224,0.0915,0,0,58864,0,4190,0.1626,0,1,164612,0,9074,0.0711,0,2,75616,0,4663,0.0,0,0,38436,0,675,0.5332,0.8061,0.6289,0.6939,0.0,761036,28463868,56096,1795,1195,1783,1784,1783,1784,852,1797,596,718,1197,1804,1251,0,859,857,851,1799,600,0,716,857,1799,1794,857,857,854,31738,32376,30697,15,1353,5015,6790000,0,,,,,,,0,0,0,6326,
1785492562.424,24,0.9468,0,1,108772,0,2483,0.2392,0,1,168788,0,9644,0.2691,140224,0.0897,0,1,58864,0,4329,0.1794,0,2,164624,0,9416,0.0797,0,2,75616,0,4815,0.0,0,0,38436,0,675,0.5496,0.8447,0.5825,0.7843,0.0,763148,28463868,56064,1794,1195,1783,1783,1783,1784,854,1798,597,717,1198,1801,1248,0,856,860,858,1798,601,0,713,857,1797,1796,857,857,855,30697,31723,29858,15,1331,5016,6680000,0,,,,,,,0,1,0,6991,
1785492563.416,25,0.9487,0,1,108772,0,2483,0.2346,0,0,169044,0,9793,0.2652,140224,0.0714,0,0,58864,0,4408,0.1734,0,1,164636,0,9778,0.0816,0,0,75616,0,4888,0.0102,0,0,38436,0,675,0.5521,0.6937,0.5804,0.9391,0.0,761332,28463868,55700,1793,1199,1782,1783,1783,1784,855,1797,597,719,1195,1800,1251,0,857,857,862,1798,600,0,714,857,1796,1793,860,858,857,30961,30744,31785,15,1268,5016,6360000,0,78227,100480,41038,96539,53519,25497,0,0,0,7818,80246
1785492564.442,26,0.9815,0,1,108772,0,2483,0.2125,0,0,169044,0,9911,0.2226,140224,0.0809,0,0,58864,0,4474,0.1518,0,0,164648,0,10105,0.0607,0,0,75616,0,4945,0.0,0,0,38436,0,675,0.5291,0.6118,0.5238,0.977,0.0,761416,28463868,55512,1794,1194,1782,1783,1783,1784,855,1799,596,716,1192,1802,1249,0,857,854,857,1798,601,0,710,857,1798,1791,861,857,862,31505,31474,31179,15,1776,5016,6280000,0,,,,,,,0,0,0,8421,
1785492565.44,27,0.875,0,1,108772,0,2483,0.2115,0,0,169044,0,10054,0.2404,140224,0.0673,0,0,58864,0,4586,0.1442,0,1,164648,0,10449,0.0577,0,0,75616,0,5017,0.0,0,0,38436,0,675,0.5371,0.6392,0.5729,0.9495,0.0,760980,28463868,55552,1795,1196,1784,1784,1783,1784,856,1800,597,718,1199,1801,1250,0,859,854,851,1799,601,0,713,859,1796,1794,857,857,852,32251,32484,30992,15,1276,5016,6400000,0,,,,,,,0,1,0,9036,
1785492566.384,28,0.9333,0,1,108772,0,2483,0.2256,0,2,169044,0,10169,0.2667,140224,0.0821,0,0,58864,0,4732,0.1744,0,1,164664,0,10917,0.0821,0,2,75616,0,5100,0.0,0,0,38436,0,675,0.557,0.7204,0.6105,0.9053,0.0,762432,28463868,55552,1793,1194,1782,1783,1782,1783,853,1797,597,718,1200,1800,1250,0,857,861,847,1798,599,0,714,855,1798,1794,856,856,851,31987,32267,31148,15,1296,5015,6500000,0,,,,,,,0,2,0,9792,
1785492567.394,29,0.8857,0,1,108772,0,2483,0.199,0,1,169044,0,10304,0.2289,140224,0.0796,0,1,58864,0,4856,0.1692,0,2,164160,0,11139,0.0597,0,0,75616,0,5196,0.0,0,0,38436,0,675,0.5126,0.83,0.5773,0.6289,0.0,761324,28463868,55548,1793,1198,1782,1783,1783,1784,855,1797,597,717,1198,1800,1250,0,858,852,848,1798,600,0,714,856,1798,1793,859,856,851,31194,31288,31832,15,1376,5015,6900000,0,,,,,,,0,1,0,10329,
1785492568.415,30,0.9207,0,1,108772,0,2483,0.2302,0,1,169044,0,10442,0.2502,140224,0.0801,0,0,58864,0,4968,0.1501,0,2,164684,0,11336,0.0801,0,0,75616,0,5280,0.0,0,0,38436,0,675,0.5233,0.7547,0.5833,0.7615,0.0,760764,28463868,55824,1794,1200,1782,1783,1782,1784,855,1798,596,717,1197,1802,1251,0,860,860,854,1799,600,0,714,855,1796,1792,856,856,865,32127,31070,30495,15,1543,5015,7740000,0,78227,100580,41074,96607,53567,25497,0,1,0,11022,80246
